212	PI Base Film — Kapton 150MT+ (DuPont)	expansion_linear	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
212	PI Base Film — Kapton 150MT+ (DuPont)	expansion_linear	2558	datasheet	https://www.ukinsulations.co.uk/wp-content/uploads/2023/03/KAPTON%C2%AE-MT.pdf		DuPont Kapton MT+ Thermally Conductive Polyimide Film Data Sheet (Table 1)
212	PI Base Film — Kapton 150MT+ (DuPont)	expansion_linear	2158	database	https://www.azom.com/properties.aspx?ArticleID=674		Properties: Polyimide - PI — AZoM materials property table (data from Granta Design Limited)
217	PI Base Film — Taimide TL-025 (Taimide)	youngs_modulus, expansion_linear	3076	datasheet	https://web.archive.org/web/20040707180427id_/http://www.taimide.com.tw/docs/TH-025.pdf		Properties of Taimide TH Polyimide Film (Taimide Tech Incorporation, dated Dec. 18, 2002)
217	PI Base Film — Taimide TL-025 (Taimide)	youngs_modulus, expansion_linear	1746	datasheet	https://www.taimide.com.tw/api/download.ashx?sno=373		Properties of Taimide TL Polyimide Film (TL type data sheet)
217	PI Base Film — Taimide TL-025 (Taimide)	youngs_modulus, expansion_linear	2144	datasheet	https://www.qnityelectronics.com/content/dam/electronics/amer/us/en/electronics/public/documents/en/QE-10206-Kapton-HN-Data-Sheet.pdf		DuPont Kapton HN Polyimide Film Technical Data Sheet (QE-10206)
218	PI Base Film — Taimide BK-025 Low Gloss (Taimide)	youngs_modulus, expansion_linear	3076	datasheet	https://web.archive.org/web/20040707180427id_/http://www.taimide.com.tw/docs/TH-025.pdf		Properties of Taimide TH Polyimide Film (Taimide Tech Incorporation, dated Dec. 18, 2002)
218	PI Base Film — Taimide BK-025 Low Gloss (Taimide)	youngs_modulus, expansion_linear	1747	datasheet	https://www.taimide.com.tw/api/download.ashx?sno=375		Properties of Taimide BK(Low Gloss) Polyimide Film (BK type data sheet)
218	PI Base Film — Taimide BK-025 Low Gloss (Taimide)	youngs_modulus, expansion_linear	2144	datasheet	https://www.qnityelectronics.com/content/dam/electronics/amer/us/en/electronics/public/documents/en/QE-10206-Kapton-HN-Data-Sheet.pdf		DuPont Kapton HN Polyimide Film Technical Data Sheet (QE-10206)
218	PI Base Film — Taimide BK-025 Low Gloss (Taimide)	youngs_modulus, expansion_linear	2536	other	https://patents.google.com/patent/US11926705B2/en		Taimide Tech Inc., US 11,926,705 B2 'Black matte polyimide film' — 실시예/비교예 광택도 표
219	Flexible Solder Mask / PSR-9000 (FPCB)	expansion_linear	3014	datasheet	http://www.shlianhe.com/file/PCB_ink/JP/PSR9000/FLX501/DATA_SHEET/PSR-9000%20FLX501-DS-EN.pdf		TAIYO INK MFG. CO., LTD. — Technical Data Sheet, Photo Imageable Flexible Solder Mask PSR-9000 FLX501 / CA-90 FLX501 (MS
219	Flexible Solder Mask / PSR-9000 (FPCB)	expansion_linear	1754	datasheet	https://docs.oshpark.com/resources/flex-mask-Taiyo-TDS-PSR-9000-FXT.pdf		TECHNICAL DATA SHEET — PSR-9000 FXT Series Flexible Solder Mask, Rev. April 7, 2016
219	Flexible Solder Mask / PSR-9000 (FPCB)	expansion_linear	2904	datasheet	https://taiyo-america.com/docs/files/1115/8025/3174/TDS_PSR-9000_FXT_Series_January_28_2020.pdf		Taiyo America Technical Data Sheet PSR-9000 FXT Series (Rev. Jan 28, 2020)
219	Flexible Solder Mask / PSR-9000 (FPCB)	expansion_linear	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	1767	datasheet	https://bayareacircuits.com/wp-content/uploads/2020/05/MDS_Iteq_IT180A.pdf		IT-180A High Tg / Lead Free / High Reliability Laminate & Prepreg (REV 1.0-19)
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	3024	datasheet	https://www.iteq.com.tw/en/product/it-180a		ITEQ IT-180ATC / IT-180ABS Laminate & Prepreg Data Sheet (REV 02-11)
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	2018	datasheet	https://www.mclpcb.com/wp-content/uploads/2021/05/IT-180A-datasheet.pdf		IT-180ABS/IT-180ATC High Tg, Low CTE, Multifunctional Filled Epoxy Resin and Phenolic-Cured Laminate & Prepreg - Laminat
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	2784	datasheet	https://www.iteqcorp.com/wp-content/uploads/2026/05/W-CTE-1002-34C_Data-sheet-IT-180A.pdf		IT-180A High Tg / Lead Free / High Reliability Laminate & Prepreg — 'Laminate properties'
224	ITEQ IT-180A High-Tg Low-CTE Laminate	density	2355	datasheet	https://www.iteq.com.tw/en/product/detail/IT-180A		ITEQ IT-180A laminate & prepreg data sheet
225	ITEQ IT-968 Ultra-Low-Loss Laminate	density	1768	datasheet	https://www.mclpcb.com/wp-content/uploads/2021/05/ITEQ-IT-968-Data-sheet-rev-1.0-17-Data-Sheet.pdf		IT-968 High Tg / Lead Free / Ultra Low Loss Laminate & Prepreg (DRAFT REV 1.0-17)
225	ITEQ IT-968 Ultra-Low-Loss Laminate	density	3025	datasheet	https://www.iteq.com.tw/en/product/it-968		ITEQ IT-968TC / IT-968BS Laminate & Prepreg Data Sheet (REV 01-16)
225	ITEQ IT-968 Ultra-Low-Loss Laminate	density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
225	ITEQ IT-968 Ultra-Low-Loss Laminate	density	2785	datasheet	https://www.iteqcorp.com/wp-content/uploads/2026/05/W-CTE-1002-01B_Data-sheet-IT-968.pdf		IT-968 High Tg / Lead Free / Ultra Low Loss Laminate & Prepreg — 'Laminate properties'
225	ITEQ IT-968 Ultra-Low-Loss Laminate	density	2356	datasheet	https://www.iteq.com.tw/en/product/detail/IT-968		ITEQ IT-968 laminate & prepreg data sheet
226	Nan Ya NP-155FR Mid-Tg Laminate	youngs_modulus	1769	datasheet	https://rs.jlcpcb.com/static/file/nan-ya-np-155f-datasheet.pdf		NAN YA NP-155FR Glass cloth base epoxy resin flame retardant copper clad laminate (New: 2014/04/30)
226	Nan Ya NP-155FR Mid-Tg Laminate	youngs_modulus	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
226	Nan Ya NP-155FR Mid-Tg Laminate	youngs_modulus	2152	datasheet	https://www.npc.com.tw/j2npc/zhtw/proddoc/%E7%84%A1%E9%89%9B%E5%9F%BA%E6%9D%BF/NP-155F_SDS?docid=F000002120&pdid=F00000212		Nan Ya Plastics Corporation — NP-155F 物質安全資料表 (Safety Data Sheet), 銅箔基板 Copper Clad Laminate
227	TUC TU-872 SLK Low-Loss Laminate	density	1770	datasheet	https://www.hemeixinpcb.com/images/pdf/TUC/tu-872%20slk_datasheet.pdf		TU-872 SLK Low Dk/Df and High Thermal Reliability Laminate and Prepreg (DS1801013A)
227	TUC TU-872 SLK Low-Loss Laminate	density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
227	TUC TU-872 SLK Low-Loss Laminate	density	2358	datasheet	https://www.tuc.com.tw/en-global/product/TU-872-SLK		Taiwan Union Technology TU-872 SLK laminate data sheet
228	TUC TU-933 (ThunderClad 3) Super-Low-Loss Laminate	density	1771	datasheet	https://datasheet.datasheetarchive.com/originals/crawler/streamlinecircuits.com/898a593595e98354016610f552ba8079.pdf		ThunderClad 3 TU-933 Super Low Loss Material (TUC, MP1312002A)
228	TUC TU-933 (ThunderClad 3) Super-Low-Loss Laminate	density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
228	TUC TU-933 (ThunderClad 3) Super-Low-Loss Laminate	density	2140	datasheet	https://www.qdcircuits.com/uploads/admin/file/20200902/20200902191624_52530.pdf		Taiwan Union Technology - ThunderClad 3+ (TU-933+ core / TU-933P+ prepreg) datasheet DS1801015A
234	Shengyi S1000-2 High-Tg Low-CTE Laminate	youngs_modulus	1775	datasheet	https://www.epectec.com/downloads/Shengyi-S1000-Data-Sheet.pdf		Shengyi S1000-2 (UL ANSI: FR-4) Low CTE / Hi-Tg / Excellent Thermal Resistance Data Sheet
234	Shengyi S1000-2 High-Tg Low-CTE Laminate	youngs_modulus	2033	datasheet	https://www.shengyi-usa.com/wp-content/uploads/2017/05/Shengyi-S1000-2-DS.pdf		Shengyi Technology (SYTECH) - S1000-2 Lead-free Compatible FR4 Laminates & Prepregs, General Properties (doc. S-USA-S100
234	Shengyi S1000-2 High-Tg Low-CTE Laminate	youngs_modulus	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
234	Shengyi S1000-2 High-Tg Low-CTE Laminate	youngs_modulus	2067	datasheet	https://www.shengyi-usa.com/wp-content/uploads/dlm_uploads/2017/07/S1000-2-MSDS.pdf		SHENGYI TECHNOLOGY - Material Safety Sheet, Copper Clad Laminate (S1000-2)
236	Extreme Sealing Tape 1.0mm (3M 4411N)	youngs_modulus, expansion_linear	1790	datasheet	https://multimedia.3m.com/mws/media/1329189O/7000021302-3m-extreme-sealing-tape-exterior-technical-data.pdf		3M Extreme Sealing Tape 4411N / 4411G / 4412N / 4412G Technical Data (October 2011)
236	Extreme Sealing Tape 1.0mm (3M 4411N)	youngs_modulus, expansion_linear	1931	datasheet	https://multimedia.3m.com/mws/media/934157O/4411n-extreme-sealing-tape-pdf.pdf		3M Extreme Sealing Tape 4411N Product Data Sheet (04 September 2012, EN-EU)
236	Extreme Sealing Tape 1.0mm (3M 4411N)	youngs_modulus, expansion_linear	2135	journal	https://www.oaepublish.com/articles/ss.2024.22	10.20517/ss.2024.22	Towards the optimal design of optically clear adhesives for flexible display, Soft Science (2024)
237	Silicone Foam Gasket (Saint-Gobain Norseal F-12)	youngs_modulus, expansion_linear	1791	datasheet	https://www.stockwell.com/data-sheets/f12-silicone-foam.pdf		Saint-Gobain Norseal F-12 Silicone Foam Rubber Technical Data Sheet
237	Silicone Foam Gasket (Saint-Gobain Norseal F-12)	youngs_modulus, expansion_linear	2262	datasheet	https://www.seconrubber.com/wp-content/uploads/2020/06/Norseal-Silicone-SNS-Tape-Data-Sheet.pdf		Norseal Silicone SNS Tapes - Pressure-Sensitive Adhesive Tapes, Technical Data Sheet, Form #1334
237	Silicone Foam Gasket (Saint-Gobain Norseal F-12)	youngs_modulus, expansion_linear	971	book			Rubber Technology Handbook (Hofmann)
237	Silicone Foam Gasket (Saint-Gobain Norseal F-12)	youngs_modulus, expansion_linear	2797	journal	https://res.mdpi.com/d_attachment/polymers/polymers-12-02327/article_deploy/polymers-12-02327.pdf	10.3390/polym12102327	Reliability-Based Evaluation of the Suitability of Polymers for Additive Manufacturing Intended to Injection Molding — T
238	OCA Double-Coated w/ PET Carrier 75um (3M 8173KCL)	youngs_modulus, expansion_linear	1792	datasheet	https://multimedia.3m.com/mws/media/1232927O/3m-optically-clear-adhesive-8173kcl-technical-data-sheet.pdf		3M Optically Clear Adhesive 8173KCL Technical Data (Display Materials & Systems Division, 2015)
251	Chukoh CHUKOH FLO CGN-500 PTFE Copper-Clad Laminate	youngs_modulus	1811	datasheet	https://www.chukoh.co.jp/wp-content/uploads/catalog05_lami_ja-1.pdf		CHUKOH FLO 銅張積層板 製品カタログ (catalog05_lami_ja)
251	Chukoh CHUKOH FLO CGN-500 PTFE Copper-Clad Laminate	youngs_modulus	3026	datasheet	https://www.chukoh.co.jp/en/products/		CHUKOH FLO Fluoropolymer Copper-Clad Laminates (Chukoh Chemical Industries product catalogue)
251	Chukoh CHUKOH FLO CGN-500 PTFE Copper-Clad Laminate	youngs_modulus	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
251	Chukoh CHUKOH FLO CGN-500 PTFE Copper-Clad Laminate	youngs_modulus	2751	datasheet	https://www.chukoh.com/products/copper-clad-laminate/cgn-500/		Chukoh Chemical 제품 페이지 'CGN-500' 특성표 (Copper-clad laminates)
252	Chukoh CHUKOH FLO CGS-500A PTFE Copper-Clad Laminate	youngs_modulus	1811	datasheet	https://www.chukoh.co.jp/wp-content/uploads/catalog05_lami_ja-1.pdf		CHUKOH FLO 銅張積層板 製品カタログ (catalog05_lami_ja)
252	Chukoh CHUKOH FLO CGS-500A PTFE Copper-Clad Laminate	youngs_modulus	3026	datasheet	https://www.chukoh.co.jp/en/products/		CHUKOH FLO Fluoropolymer Copper-Clad Laminates (Chukoh Chemical Industries product catalogue)
252	Chukoh CHUKOH FLO CGS-500A PTFE Copper-Clad Laminate	youngs_modulus	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
252	Chukoh CHUKOH FLO CGS-500A PTFE Copper-Clad Laminate	youngs_modulus	2750	datasheet	https://www.chukoh.com/products/copper-clad-laminate/cgs-500a/		Chukoh Chemical 제품 페이지 'CGS-500A' 특성표 (Copper-clad laminates)
254	Isola Astra MT77 Very Low Loss RF/MW Laminate	density	1766	datasheet	https://www.isola-group.com/wp-content/uploads/data-sheets/astra-mt77.pdf		Astra MT77 Laminate and Prepreg (Rev D, 2021-04-20)
254	Isola Astra MT77 Very Low Loss RF/MW Laminate	density	2029	datasheet	https://www.isola-group.com/pcb-laminates-prepreg/astra-mt77/		Isola Astra MT77 Ultra Low Loss, RF/MW Laminate and Prepreg Data Sheet
254	Isola Astra MT77 Very Low Loss RF/MW Laminate	density	2803	datasheet	https://www.pragoboard.cz/download/astra_mt77.pdf		Astra® MT77 Very Low-loss Laminate Material — Isola Group typical values (doc code 03/17 DSAstraMT77Q)
254	Isola Astra MT77 Very Low Loss RF/MW Laminate	density	2747	datasheet	https://www.circuiti-stampati.com/wp-content/uploads/2016/02/Astra-MT77-Very-Low-loss-Laminate-Material-Data-Sheet-Isola.pdf		Astra MT77 Very Low-loss Laminate Material Data Sheet (Isola, Revision No: B) — 기계물성 표
255	TAIFLEX 2L FCCL 2UPDR2010JD (adhesiveless polyimide)	density	1813	datasheet	https://www.eurotronics.be/wp-content/uploads/2021/11/Taiflex-2L-FCCL-datasheet.pdf		TAIFLEX 2L FCCL (Two Layer Flexible Copper Clad Laminate) Data Sheet
255	TAIFLEX 2L FCCL 2UPDR2010JD (adhesiveless polyimide)	density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
255	TAIFLEX 2L FCCL 2UPDR2010JD (adhesiveless polyimide)	density	2574	journal	https://mdpi-res.com/d_attachment/coatings/coatings-10-00619/article_deploy/coatings-10-00619.pdf	10.3390/coatings10070619	Investigation of Wettability, Drying and Water Condensation on Polyimide (Kapton) Films Treated by Atmospheric Pressure 
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	1821	datasheet	https://datasheets.tdx.henkel.com/BERGQUIST-SIL-PAD-TSP-900-en_GL.pdf		Technical Data Sheet BERGQUIST SIL PAD TSP 900 (Known as BERGQUIST SIL-PAD 400), October-2018
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	1822	datasheet	https://datasheets.tdx.henkel.com/BERGQUIST-SIL-PAD-TSP-3500-en_GL.pdf		Technical Data Sheet BERGQUIST SIL PAD TSP 3500 (Known as BERGQUIST SIL-PAD 2000), November-2018
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	971	book			Rubber Technology Handbook (Hofmann)
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	2023	datasheet	https://www.farnell.com/datasheets/99609.pdf		Sil-Pad(R) Design Guide 2000-2001 Rev. 060100 — SIL-PAD 400 physical/thermal properties table
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	2813	datasheet	https://datasheets.tdx.henkel.com/BERGQUIST-SIL-PAD-TSP-A3000-en_GL.pdf		BERGQUIST SIL PAD TSP A3000 Technical Data Sheet (Nov-2018, 'Known as BERGQUIST SIL-PAD A2000')
256	Thermal Insulator Pad (Sil-Pad, glass-reinforced silicone)	youngs_modulus, expansion_linear	2470	datasheet	https://www.mouser.com/datasheet/2/48/PDS-SP-400-HENKEL-0615-1479889.pdf		Bergquist Sil-Pad 400 - Product Data Sheet (fiberglass-reinforced silicone thermally conductive insulator)
257	Phase Change TIM (PCM)	youngs_modulus, expansion_linear	1825	datasheet	https://docs.rs-online.com/5a0f/A700000010953876.pdf		Technical Data Sheet BERGQUIST HI FLOW THF 500 (Known as BERGQUIST HI-FLOW 625), April-2020
257	Phase Change TIM (PCM)	youngs_modulus, expansion_linear	1823	datasheet	https://www.laird.com/sites/default/files/2018-11/THR-DS-TPCM580%201112.pdf		Laird Tpcm 580 Series Phase Change Material datasheet (THR-DS-TPCM580 1112)
257	Phase Change TIM (PCM)	youngs_modulus, expansion_linear	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
257	Phase Change TIM (PCM)	youngs_modulus, expansion_linear	1824	datasheet	https://datasheets.tdx.henkel.com/BERGQUIST-HI-FLOW-THF-5000UT-en_GL.pdf		Technical Data Sheet BERGQUIST HI FLOW THF 5000UT (April 2024)
257	Phase Change TIM (PCM)	youngs_modulus, expansion_linear	2471	datasheet	https://www.nedc.com/wp-content/uploads/2020/02/BERGQUIST-HI-FLOW-225U.pdf		BERGQUIST HI FLOW THF 1000U (known as BERGQUIST HI-FLOW 225U) Technical Data Sheet, November 2018
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	1920	datasheet	https://materiallogiq.com/wp-content/uploads/2023/11/ML_PETFelt_Test_C423_E400_HalfIn.pdf		Sound Absorption Test Results — Keys 1/2" PET Felt, ASTM C423 (E-400 Mount), Report ESP035429P-12
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	2127	datasheet	https://www.ecoplus-systems.com/wp-content/uploads/2023/01/Autex_Cube-Data-Sheet.pdf		Autex Cube data sheet (Cube™, 100% polyester fibre acoustic panel)
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	2128	datasheet	https://duodesignlatam.com/wp-content/uploads/2025/04/TECHNICAL-SHEET-ZINTRA.pdf		Zintra Acoustic Panels 1/2 in (12 mm) Specification Sheet
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	2024	datasheet	https://www.acousticalsurfaces.com/poly-max/ceiling-wall-panels/		Poly Max(TM) Polyester (PET Felt) Ceiling and Wall Panels — product specifications
267	PET Felt Acoustic Panel (12.7 mm)	youngs_modulus, expansion_linear	2890	database	https://www.azom.com/properties.aspx?ArticleID=795		Properties: Polyethylene Terephthalate - PET Crystalline — AZoM materials property table (data from Granta Design Limite
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	2129	journal	https://pmc.ncbi.nlm.nih.gov/articles/PMC12825344/	10.1002/smtd.202500723	Probing Viscoelasticity of Polymeric Coatings Using Nonlinear Dynamic Atomic Force Microscopy
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	1930	journal	https://doi.org/10.3390/polym12020326	10.3390/polym12020326	Matt Polyurethane Coating: Correlation of Surface Roughness on Measurement Length and Gloss
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	2025	datasheet	https://www.hempel.com/en-sea/api/Hempel/DataSheet/PDS/Download/55210/en-GB		Product Data Sheet — Hempathane Topcoat 55210 (two-component glossy acrylic polyurethane), Hempel A/S, March 2026
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	2130	datasheet	https://international.brand.akzonobel.com/m/2986d5a74a1ed594/original/Interthane_990_eng_usa_LTR_20201216.pdf		Interthane 990 Aliphatic Polyurethane — Product Data Sheet (Issue 12/16/2020, Ref 2484)
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	3004	database	https://www.accudynetest.com/polymer_surface_data/polyurethane.pdf		Surface Energy Data for PUR: Polyurethanes - AccuDyne Test polymer surface data compilation (Diversified Enterprises, 20
269	2K Polyurethane Coating (smooth, high gloss)	expansion_linear	2156	database	https://www.azom.com/properties.aspx?ArticleID=679		Properties: Polyurethane — AZoM materials property table (data from Granta Design Limited)
272	Taconic RF-35 (ceramic-filled PTFE/woven glass)	youngs_modulus, density	1949	datasheet	https://madpcb.com/wp-content/uploads/2020/12/AGC-Taconic-RF-35.pdf		RF-35 Typical Values (Taconic / AGC Multi Material)
272	Taconic RF-35 (ceramic-filled PTFE/woven glass)	youngs_modulus, density	2032	datasheet	https://www.hemeixinpcb.com/images/pdf/Taconic/RF-35_datasheet.pdf		Taconic RF-35 High Volume Commercial Microwave and RF Laminate Technical Data Sheet
272	Taconic RF-35 (ceramic-filled PTFE/woven glass)	youngs_modulus, density	2576	computed	https://github.com/squall321/MaterialTwinWeb		MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값
272	Taconic RF-35 (ceramic-filled PTFE/woven glass)	youngs_modulus, density	2545	datasheet	https://www.multi-circuit-boards.eu/fileadmin/pdf/leiterplatten_material/e_taconic_rf35-hf_www.multi-circuit-boards.eu.pdf		Taconic RF-35 Ceramic Filled PTFE Laminate Data Sheet
272	Taconic RF-35 (ceramic-filled PTFE/woven glass)	youngs_modulus, density	2034	datasheet	https://pwcircuits.co.uk/wp-content/uploads/2024/08/RF351.pdf		Taconic - ORCER RF-35 RF & Microwave Laminate product brochure (RF-35 TYPICAL VALUES)
277	PGS Graphite Sheet 100 um (Panasonic)	youngs_modulus, poisson_ratio	1814	datasheet	https://docs.rs-online.com/aff4/0900766b811810f2.pdf		Basic Properties and Application Examples of PGS Graphite Sheet (Material Characteristics of Graphite Sheets)
277	PGS Graphite Sheet 100 um (Panasonic)	youngs_modulus, poisson_ratio	2054	datasheet	https://media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/PGS_Series_Rev_Feb_2002.pdf		"PGS" Graphite Sheets (EYGS091310), Rev. Feb 2002
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	2249	datasheet	https://multimedia.3m.com/mws/media/631323O/3m-optically-clear-adhesive-8171x-series-tech-data-sheet.pdf		3M Optically Clear Adhesive OCA 817X Series, Technical Data 2018
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	21	datasheet	https://multimedia.3m.com/mws/media/1232928O/3m-optically-clear-adhesive-8171-and-8172-technical-data-sheet.pdf		3M Optically Clear Adhesive 8171 and 8172 Technical Data
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	101	journal	https://pmc.ncbi.nlm.nih.gov/articles/PMC8879156/	10.3390/mi13020301	Mechanical Behavior and Constitutive Model Characterization of Optically Clear Adhesive in Flexible Devices (PMC8879156)
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	2277	journal	https://pmc.ncbi.nlm.nih.gov/articles/PMC13284314/	10.1038/s41378-026-01342-w	A unified viscoelastic-viscoplastic constitutive framework for optically clear adhesives: Experiments, modeling, and FE 
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	100	datasheet	https://parafix.com/wp-content/uploads/2019/01/3m-8172-optically-clear-tape-parafix.pdf		3M Optically Clear Adhesives 8171/8172 Technical Data (Jul 2008)
279	3M Optically Clear Adhesive 8172	youngs_modulus, expansion_linear	3012	database	https://www.accudynetest.com/polymer_surface_data/other_polymers.pdf		Surface Energy Data for PEHA: Poly(2-ethylhexyl acrylate) (in the 'other polymers' sheet) - AccuDyne Test polymer surfac
280	3M Foldable OCA CEF3501	expansion_linear	2716	datasheet	https://www.plitek.com/wp-content/uploads/3m-contrast-enhancement-film-cef35xx-series.pdf		3M Contrast Enhancement Film CEF35XX Series, 3M Display Materials & Systems Division, Technical Data 2019 (doc dz24979)
280	3M Foldable OCA CEF3501	expansion_linear	2289	journal	https://pmc.ncbi.nlm.nih.gov/articles/PMC11199615/	10.1038/s41598-024-64960-2	Effect of temperature and humidity on mechanical properties and constitutive modeling of pressure-sensitive adhesives
280	3M Foldable OCA CEF3501	expansion_linear	102	datasheet	https://multimedia.3m.com/mws/media/1793258O/optically-clear-adhesives-for-foldable-oled-displays-whitepaper.pdf		Optically clear adhesives for foldable OLED displays (3M whitepaper)
